timestamp,open,high,low,close,volume,sma_5,sma_10,sma_15,return,rsi_14,bb_middle,bb_upper,bb_lower,bb_width,macd,momentum,target
2025-07-07 13:00:00,108346.85,108571.43,108019.23,108536.84,170.75553521,108607.782,108809.48799999998,108926.32733333333,0.0017535350589332754,45.50760082900634,108899.9895,109507.96987706741,108292.00912293258,1215.9607541348378,24.638271191404783,-0.43560461858681276,0
2025-07-07 14:00:00,108536.84,108660.0,107970.0,108223.14,115.65806674,108482.6,108718.93000000001,108860.94666666668,-0.0028902628821697585,39.7007624445321,108887.947,109538.07467054176,108237.81932945825,1300.2553410835098,-20.088664134105784,-0.5750256892457982,1
2025-07-07 15:00:00,108223.14,108621.45,108223.14,108292.59,91.98792188,108408.28799999999,108640.18999999999,108825.58066666666,0.0006417296707523779,41.48106823096195,108875.65400000001,109560.14057948571,108191.1674205143,1368.9731589714065,-49.362033245153725,-0.3419342993986496,0
2025-07-07 16:00:00,108292.59,108493.56,107914.0,107976.91,121.60858251,108275.26599999999,108560.432,108756.1,-0.002915065564504382,36.24304982781264,108841.226,109626.3969504917,108056.05504950829,1570.3419009834179,-96.91692889344995,-0.6122032708891095,0
2025-07-07 17:00:00,107976.91,108354.0,107813.92,107943.16,73.87579249,108194.528,108448.64099999999,108661.34266666666,-0.00031256682562963434,35.72367062302497,108777.97150000001,109635.20663645386,107920.73636354617,1714.4702729076962,-135.76287928578677,-0.37259043525492647,1
2025-07-07 18:00:00,107943.16,108100.0,107513.2,108024.53,90.78568816,108092.06600000002,108349.924,108570.34733333332,0.0007538226599999032,38.029463530424024,108717.76200000002,109608.40857431781,107827.11542568222,1781.2931486355956,-158.15953125373926,-0.4720148476775238,1
2025-07-07 19:00:00,108024.53,108314.72,108009.98,108056.67,65.58400651,108058.772,108270.68599999999,108498.87733333332,0.00029752501584590085,38.96087962393728,108660.403,109566.07585405053,107754.73014594948,1811.3457081010565,-171.34050323713745,-0.15382107745164406,0
2025-07-07 20:00:00,108056.67,108140.5,107866.66,107886.85,47.53947412,107977.624,108192.956,108419.33466666666,-0.0015715827630075063,35.89132334234998,108613.59150000001,109575.80880390336,107651.37419609666,1924.4346078067028,-193.26177184822154,-0.37467014132729737,1
2025-07-07 21:00:00,107886.85,108213.0,107800.01,108166.94,63.01966102,108015.63,108145.448,108378.83133333334,0.0025961458694918615,43.76133380542421,108570.9825,109533.06818850961,107608.89681149038,1924.171377019229,-185.89077977029956,0.1759913299982365,0
2025-07-07 22:00:00,108166.94,108180.0,107973.78,108019.23,62.35475903,108030.844,108112.68599999999,108309.37533333333,-0.001365574361260502,40.90915968923254,108503.718,109421.57236299232,107585.86363700767,1835.7087259846448,-189.78050643551978,0.07047227448222974,1
2025-07-07 23:00:00,108019.23,108300.0,108019.23,108262.95,48.48091718,108078.528,108085.29699999999,108259.45866666666,0.0022562649261617107,47.04227029860621,108447.3925,109274.70891571713,107620.07608428287,1654.6328314342536,-171.22322098593577,0.22070912967637837,1
2025-07-08 00:00:00,108262.95,108525.0,108193.47,108299.99,76.21872291,108127.192,108092.982,108222.85466666667,0.0003421299715185011,47.92685401269686,108405.956,109173.47706455526,107638.43493544475,1535.0421291105158,-151.778017616758,0.22517814032211708,0
2025-07-08 01:00:00,108299.99,108299.99,107689.64,107705.03,63.7270376,108090.82800000001,108034.226,108158.91333333333,-0.005493629316124626,37.1830886191177,108337.20800000001,109097.19386788443,107577.2221321156,1519.971735768835,-182.27470423499472,-0.16852841657718895,1
2025-07-08 02:00:00,107705.03,107944.79,107440.0,107766.2,127.45465298,108010.68000000001,108013.155,108100.52533333334,0.0005679400488538544,38.704482637775584,108286.7935,109057.75325890511,107515.83374109489,1541.9195178102236,-199.21125695032242,-0.3704828850663661,1
2025-07-08 03:00:00,107766.2,108000.0,107686.92,107901.51,45.82656767,107987.13600000001,108008.99000000002,108070.836,0.0012555884869280831,42.04804417059471,108228.8155,108929.33031875762,107528.30068124237,1401.0296375152539,-199.41646198998205,-0.10898059539954244,1
2025-07-08 04:00:00,107901.51,108019.24,107750.0,108019.23,47.25504863,107938.39199999999,108008.46,108036.32866666668,0.0010909949267623453,44.86582079082463,108179.192,108785.05884393852,107573.32515606147,1211.7336878770438,-187.91391366503376,-0.22511856549262804,1
2025-07-08 05:00:00,108019.23,108220.4,107989.99,108210.93,59.10610427,107920.58,108023.88599999998,108035.51466666667,0.0017746840076531267,49.197718778357334,108147.286,108670.22210827329,107624.3498917267,1045.8722165465879,-161.46816881025734,-0.08223454129590614,1
2025-07-08 06:00:00,108210.93,108392.05,108142.56,108299.71,56.15165801,108039.51599999999,108065.17199999999,108035.98933333335,0.000820434682522464,51.11340683406169,108129.06400000001,108601.66419515024,107656.46380484979,945.2003903004515,-131.8263098065363,0.5521376299695637,1
2025-07-08 07:00:00,108299.71,108499.0,108221.76,108484.61,86.31206348,108183.198,108096.93900000001,108069.836,0.0017072991238848978,54.925624983994474,108121.19350000001,108563.64235061557,107678.74464938445,884.8977012311225,-92.35047942123492,0.6666375913783761,0
2025-07-08 08:00:00,108484.61,108525.0,108262.35,108262.35,67.61218567,108255.36600000001,108121.251,108091.11533333334,-0.0020487698669884313,49.8893977706501,108116.9685,108552.27350021368,107681.66349978633,870.6100004273467,-78.09983761598414,0.33441607999740786,1
2025-07-08 09:00:00,108262.35,108488.98,108229.15,108469.99,38.3961491,108345.51800000001,108141.955,108120.81266666666,0.0019179336121930568,54.12165847116566,108113.626,108536.84246302575,107690.40953697426,846.4329260514933,-49.48090357921319,0.4172960684870734,1
2025-07-08 10:00:00,108469.99,108900.0,108418.98,108832.76,89.58512029,108469.88399999999,108195.232,108172.552,0.0033444273388425483,60.412464365724084,108144.107,108669.87109908249,107618.34290091752,1051.528198164975,2.444140507490374,0.5746462025601312,0
2025-07-08 11:00:00,108832.76,109005.0,108756.35,108756.37,106.92369769,108561.21600000001,108300.366,108230.52,-0.0007019026256431804,58.5905987494662,108167.296,108754.52740666694,107580.06459333307,1174.4628133338701,37.00451247845194,0.42166317896879774,1
2025-07-08 12:00:00,108756.37,108949.18,108688.81,108949.18,67.11537873,108654.13,108418.66400000002,108282.66933333334,0.0017728616723784452,61.72785717439542,108215.9095,108887.03302628933,107544.78597371066,1342.247052578663,79.04087784056901,0.42823585760228333,1
2025-07-08 13:00:00,108949.18,109216.56,108631.27,109034.6,113.0195947,108808.58,108531.973,108350.36066666667,0.0007840352722252586,63.06299979855518,108270.4815,109017.25237772023,107523.71062227976,1493.5417554404703,117.88873243663693,0.7133135388249008,0
2025-07-08 14:00:00,109034.6,109072.8,108250.0,108375.99,138.10859662,108789.78,108567.649,108357.89666666667,-0.006040376174168527,48.89868680034177,108288.0545,109027.3511137749,107548.7578862251,1478.5932275498053,94.44293495565944,-0.08665991395408075,0
2025-07-08 15:00:00,108375.99,108528.06,108217.07,108268.34,88.55149663,108676.896,108573.38999999998,108355.78666666665,-0.0009933011915278511,47.03896062589365,108298.638,109030.40395724593,107566.87204275408,1463.5319144918467,66.40998325453256,-0.5186122266861543,1
2025-07-08 16:00:00,108268.34,108562.95,108096.74,108439.37,71.61085256,108613.496,108587.356,108404.74266666667,0.0015796861760326575,50.27469042122187,108326.264,109035.11931701191,107617.40868298808,1417.7106340238242,57.33345433480281,-0.2914771796815212,1
2025-07-08 17:00:00,108439.37,109100.0,108439.36,108991.01,164.05331852,108621.86200000001,108637.996,108486.39666666667,0.005087082302304147,58.97992264210887,108367.4675,109128.37851208687,107606.55648791313,1521.8220241737436,93.57431111467304,0.03839404757337481,1
2025-07-08 18:00:00,108991.01,109147.56,108909.94,109147.56,184.62490712,108644.454,108726.51699999999,108569.46666666666,0.0014363569986184377,61.06319104546362,108423.884,109238.56754153996,107609.20045846005,1629.3670830799092,133.3900899465807,0.10360014160641837,0
2025-07-08 19:00:00,109147.56,109147.56,108735.98,108771.87,63.71899702,108723.62999999998,108756.70499999999,108619.64266666667,-0.0034420375499003564,53.97835731468475,108449.32999999999,109274.04702902274,107624.61297097724,1649.4340580455028,133.0951008268894,0.36528386038271954,0
2025-07-08 20:00:00,108771.87,108939.0,108630.53,108630.53,59.40805105,108796.068,108736.48199999999,108647.616,-0.0012994168437114872,51.55487401389197,108465.85699999999,109291.18833463118,107640.5256653688,1650.6626692623831,120.07224495447008,0.3345299281396596,1
2025-07-08 21:00:00,108630.53,108970.4,108624.0,108889.89,47.77585062,108886.17199999999,108749.834,108686.96133333333,0.002387542433973211,55.502855468512045,108525.1,109291.46944873876,107758.73055126125,1532.7388974775095,129.19049468457524,0.41545796512835154,1
2025-07-08 22:00:00,108889.89,108973.58,108818.08,108917.01,35.13110732,108871.372,108746.617,108715.78799999999,0.00024905893467241924,55.907488397937236,108582.64050000001,109282.36283280006,107882.91816719995,1399.4446656001091,137.02558498953294,-0.06789550807906083,1
2025-07-08 23:00:00,108917.01,108974.0,108823.07,108922.98,35.8222761,108826.456,108735.455,108759.83,5.481237503679459e-05,56.00233636467498,108633.71399999999,109273.67944973629,107993.7485502637,1279.930899472587,142.07888269297837,-0.2057581497928142,1
2025-07-09 00:00:00,108922.98,108957.58,108777.97,108940.38,41.00254534,108860.15800000001,108791.894,108791.18933333334,0.00015974590485878792,56.29740970076146,108679.77149999999,109266.59455126092,108092.94844873906,1173.6461025218596,145.80692069204815,0.1549205690772893,0
2025-07-09 01:00:00,108940.38,109131.99,108722.09,108780.76,68.88525433,108890.204,108843.13599999998,108787.72266666667,-0.0014652050965859864,52.79916528214971,108708.26299999999,109255.24699995264,108161.27900004735,1093.9679999052896,134.33291148116405,0.13829445552736963,0
2025-07-09 02:00:00,108780.76,108837.7,108600.0,108611.53,98.00725839,108834.532,108860.352,108778.06666666667,-0.0015556979009890837,49.30136196557276,108723.854,109240.29133693084,108207.41666306918,1032.874673861661,110.31261467510194,-0.25563438442264985,0
2025-07-09 03:00:00,108611.53,108665.39,108348.0,108376.41,127.5930214,108726.41200000001,108798.89199999999,108739.882,-0.002164779374712711,44.855267540654374,108718.44399999999,109246.91952345987,108189.9684765401,1056.9510469197703,71.48015860570013,-0.4963412051065222,1
2025-07-09 04:00:00,108376.41,108564.0,108324.53,108553.61,82.31643764,108652.53800000002,108739.497,108707.816,0.0016350421646187385,48.61627486056875,108733.00700000001,109225.21402673186,108240.79997326816,984.4140534636972,54.37689349599532,-0.3391111774576819,1
2025-07-09 05:00:00,108553.61,108935.64,108489.2,108778.1,94.23804584,108620.08200000001,108740.12,108734.62333333332,0.0020680104512416086,52.9905240517769,108748.4125,109225.7902610187,108271.03473898131,954.7555220373906,58.26525395423232,-0.14896221217513544,1
2025-07-09 06:00:00,108778.1,108860.0,108678.38,108840.01,92.10807741,108631.932,108761.068,108772.73466666667,0.0005691402957028746,54.14975009345337,108748.775,109226.41934607794,108271.13065392205,955.288692155882,65.58638817131578,0.05446735249873231,0
2025-07-09 07:00:00,108840.01,108876.3,108675.14,108714.39,72.81449945,108652.504,108743.518,108791.06933333333,-0.0011541711545229871,51.3810956880041,108746.676,109224.53730516732,108268.81469483269,955.7226103346329,60.55392764999124,0.0947044940808776,0
2025-07-09 08:00:00,108714.39,108837.7,108654.15,108654.15,112.50087982,108708.052,108717.23199999999,108768.612,-0.0005541124776582418,50.0592893511016,108731.9245,109202.02197723127,108261.82702276872,940.1949544625531,51.11557336518308,0.2562734823934385,1
2025-07-09 09:00:00,108654.15,108793.47,108553.18,108763.37,160.14350373,108750.004,108701.271,108742.99933333333,0.0010052078084454852,52.44785128475812,108718.36299999998,109167.95309464644,108268.77290535353,899.180189292907,51.85104424330348,0.19323171288361093,1
2025-07-09 10:00:00,108763.37,108900.0,108707.99,108899.99,78.7566766,108774.38199999998,108697.23199999999,108751.54066666665,0.001256121431323809,55.32612570909715,108744.563,109171.80919647717,108317.31680352282,854.4923929543584,62.734834313130705,0.1120538049478704,1
2025-07-09 11:00:00,108899.99,109117.0,108899.99,109058.27,142.42838175,108818.03399999999,108724.98299999998,108780.05666666666,0.0014534436596367328,58.46297655091946,108784.0595,109172.16279240968,108395.95620759032,776.2065848193597,83.17341816483531,0.20053287389445235,1
2025-07-09 12:00:00,109058.27,109500.0,108992.87,109330.77,304.50338756,108941.31000000001,108796.907,108809.44866666666,0.0024986642461868325,63.247632549955924,108828.6295,109251.35225767842,108405.90674232157,845.4455153568415,119.97660017783346,0.5669718608548553,0
2025-07-09 13:00:00,109330.77,109766.61,109128.72,109183.99,407.72974386,109047.278,108877.665,108827.24733333333,-0.0013425314758142015,59.286184982750875,108838.27849999999,109283.59282571975,108392.96417428022,890.6286514395324,135.7348014680465,0.4876389903192939,0
2025-07-09 14:00:00,109183.99,109460.95,108503.0,108900.29,316.79120788,109074.66200000001,108912.33300000001,108825.73466666667,-0.0025983662989419454,52.44835016330545,108825.915,109249.39050122791,108402.43949877207,846.9510024558404,123.90279619436478,0.12588797129033263,1
2025-07-09 15:00:00,108900.29,109215.69,108816.51,109071.32,205.42445271,109108.928,108941.655,108834.46399999999,0.0015705192336954443,55.76094687829906,108840.8875,109276.65733318633,108405.11766681366,871.5396663726715,126.86412771845062,0.1573278381384624,1
2025-07-09 16:00:00,109071.32,109475.29,109047.49,109408.72,129.35265792,109179.018,108998.526,108876.328,0.0030933888028492618,61.46422488655176,108879.79699999999,109369.16010118791,108390.43389881207,978.7262023758376,154.65361392429622,0.32134197617475235,0
2025-07-09 17:00:00,109408.72,109425.2,109047.49,109168.01,108.23381419,109146.46599999999,109043.888,108913.42666666667,-0.0022000988586651227,55.9248903030089,108893.70300000001,109398.97095901212,108388.4350409879,1010.5359180242231,155.4616317331529,-0.14886934391846807,1
2025-07-09 18:00:00,109168.01,109579.98,109137.41,109536.49,173.98618814,109216.96599999999,109132.122,108990.76533333333,0.0033753477781632846,61.62619811324199,108924.677,109502.5909537373,108346.7630462627,1155.8279074745951,183.71746754655032,0.3228495313278073,1
2025-07-09 19:00:00,109536.49,111999.79,109500.0,111749.98,1131.34613096,109786.90400000001,109430.78300000001,109203.85666666666,0.020207786464583544,79.10850924660097,109066.027,110426.36963342891,107705.68436657109,2720.6852668578213,380.3362851491256,2.616788256486739,0
2025-07-09 20:00:00,111749.98,111950.0,110559.31,110714.97,493.2182804,110115.634,109612.281,109332.98133333333,-0.00926183610950082,64.34663444437687,109154.75649999999,110690.88330250404,107618.62969749594,3072.253605008096,447.4831503916066,1.506949764612727,1
2025-07-09 21:00:00,110714.97,111280.0,110682.39,110827.34,210.43102966,110399.35800000001,109789.188,109465.47,0.0010149485656727464,65.10789959502534,109257.0855,110945.08226922064,107569.08873077936,3375.993538441282,503.95555876799335,1.2966242544469904,1
2025-07-09 22:00:00,110827.34,111403.84,110818.36,111386.71,206.38975271,110843.098,109994.782,109643.62466666666,0.005047220297807575,68.69158569643798,109395.8445,111292.16424467899,107499.52475532102,3792.639489357971,587.0793481367582,2.032371937530062,0
2025-07-09 23:00:00,111386.71,111521.0,111229.92,111234.12,218.99676798,111182.624,110199.795,109815.62266666668,-0.001369912083766689,66.67967855543702,109538.73000000001,111534.3165133941,107543.14348660593,3991.173026788165,633.3420395437715,1.549830563312728,0
2025-07-10 00:00:00,111234.12,111319.24,110916.66,110916.66,168.00303996,111015.96,110401.43199999999,109959.17533333335,-0.0028539804153616677,62.5734589239155,109656.88249999999,111684.73146220486,107629.03353779513,4055.697924409731,637.0457203949336,-0.7457003571723166,1
2025-07-10 01:00:00,110916.66,111356.0,110879.95,111189.71,169.59214962,111110.90800000001,110613.271,110111.82333333333,0.002461758224598487,64.59310105253151,109777.46300000002,111867.7914617697,107687.13453823034,4180.6569235393545,654.469450743898,0.4287947691265285,1
2025-07-10 02:00:00,111189.71,111572.53,111149.99,111213.91,152.25208744,111188.222,110793.79000000001,110255.53266666668,0.00021764603936813565,64.77453116921075,109896.15800000001,112029.23826977523,107763.07773022479,4266.160539550445,662.5926645415893,0.34880382403837085,0
2025-07-10 03:00:00,111213.91,111221.14,110997.36,111074.51,108.78230327,111125.782,110984.43999999999,110371.78199999999,-0.0012534403295415553,62.77895788231965,110014.16399999999,112133.76710888061,107894.56089111937,4239.206217761239,650.2858643598156,-0.2802847844235741,1
2025-07-10 04:00:00,111074.51,111185.76,110951.59,111150.0,90.59613156,111108.95800000001,111145.79100000001,110502.84933333335,0.0006796338781958067,63.43590374518254,110138.9565,112217.06182329124,108060.85117670876,4156.210646582476,639.2551136264083,-0.07562427787444657,0
2025-07-10 05:00:00,111150.0,111164.35,110900.0,111086.15,86.12332751,111142.856,111079.40800000001,110648.57333333333,-0.000574448942870065,62.43219930051872,110255.09550000001,112271.41792632458,108238.77307367545,4032.6448526491295,618.2343816999492,0.15280842391034014,1
2025-07-10 06:00:00,111086.15,111299.98,111086.14,111233.33,106.1759145,111151.58,111131.24399999999,110792.70733333334,0.0013249176427485576,63.85200057890753,110371.7625,112330.13880079497,108413.38619920502,3916.7526015899493,606.4605959261971,0.03923024891421638,0
2025-07-10 07:00:00,111233.33,111432.46,111144.08,111229.99,124.3219453,111154.796,111171.509,110914.12533333334,-3.0026971232444133e-05,63.79307990391997,110480.3485,112375.16575682753,108585.53124317246,3789.6345136550663,590.0584492838098,0.014458623026563625,1
2025-07-10 08:00:00,111229.99,111398.96,111114.47,111233.34,108.83886543,111186.562,111156.17199999999,111051.814,3.0117776689486675e-05,63.8291323847197,110575.477,112420.26094534546,108730.69305465453,3689.5678906909307,570.7506882473681,0.14299410368769733,0
2025-07-10 09:00:00,111233.34,111257.84,111021.57,111041.36,82.9806024,111164.834,111136.896,111152.13866666667,-0.0017259213829234898,60.13376332486018,110668.34550000001,112407.5670935698,108929.12390643022,3478.443187139579,533.8045998199668,-0.09774179037336879,1
2025-07-10 10:00:00,111041.36,111098.3,110870.33,111088.52,88.02984467,111165.308,111154.08200000001,111108.04133333334,0.00042470661382387753,60.73513842231177,110777.75700000001,112322.78564636371,109232.72835363631,3090.0572927274043,502.5370422222186,0.002133479286130535,0
2025-07-10 11:00:00,111088.52,111173.95,110967.0,111019.99,101.38177709,111122.64000000001,111137.11000000002,111128.376,-0.0006168954271782434,59.33445882085154,110875.1905,112208.79099814757,109541.59000185243,2667.2009962951415,466.84596954907465,-0.19179503121950633,0
2025-07-10 12:00:00,111019.99,111020.0,110752.35,110869.0,94.25766084,111050.44200000001,111102.61899999999,111131.15333333334,-0.0013600253431836906,56.25609129585253,110948.20449999999,112100.1882806408,109796.22071935919,2303.9675612816063,421.51791010945453,-0.32454376737784946,0
2025-07-10 13:00:00,110869.0,111039.99,110511.01,110775.1,106.99325567,110958.794,111072.678,111090.37933333333,-0.000846945494231921,54.36700842494333,111028.55899999998,111849.17693192474,110207.94106807522,1641.2358638495207,373.71025202871533,-0.41196281618441977,1
2025-07-10 14:00:00,110775.1,111319.24,110642.3,111247.57,146.88582692,111000.03600000001,111082.43500000001,111091.276,0.004265128174111288,61.392085971294435,111114.11300000001,111570.70365474942,110657.5223452506,913.1813094988174,369.685217896782,0.18570557853398625,1
2025-07-10 15:00:00,111247.57,111408.41,110969.51,111408.41,119.32306374,111064.01400000001,111114.66100000001,111124.05933333334,0.001445784388818483,63.454656194687736,111097.0345,111476.19818742205,110717.87081257794,758.3273748441134,375.1493054811872,0.28795954793528566,1
2025-07-10 16:00:00,111408.41,112721.0,111332.0,112643.47,368.10433623,111388.71,111255.675,111220.97666666667,0.011085877628089325,74.65271116812703,111193.4595,111938.89351724063,110448.02548275936,1490.8680344812747,473.67838486518303,1.4623312432292561,1
2025-07-10 17:00:00,112643.47,113788.23,112580.0,113729.36,526.73886397,111960.782,111505.61200000001,111388.67333333332,0.009640061691991608,80.35292255136089,111338.56049999999,112654.1608362646,110022.96016373539,2631.2006725292013,632.0991919624503,2.57994570168397,0
2025-07-10 18:00:00,113729.36,113760.97,112985.64,113420.0,247.51817166,112489.76200000002,111724.278,111545.03933333332,-0.0027201419228948254,75.1667358478623,111440.225,113038.81061425422,109841.63938574579,3197.171228508436,724.3363577285345,2.3876304331930136,0
2025-07-10 19:00:00,113420.0,113679.99,113099.99,113305.19,209.69070192,112901.286,111950.661,111688.71866666665,-0.0010122553341561646,73.27651937537104,111543.77849999999,113332.55061871483,109755.00638128514,3577.5442374296836,779.1887655768514,1.8495864673718225,1
2025-07-10 20:00:00,113305.19,113580.0,113270.98,113500.0,132.12836179,113319.604,112191.80899999998,111849.64199999999,0.0017193387169642804,74.45056084230742,111672.9455,113627.34418653754,109718.54681346247,3908.7973730750673,828.8250535995903,1.877407639153989,1
2025-07-10 21:00:00,113500.0,116800.0,113385.36,116490.53,516.63184525,114089.01599999999,112738.86299999998,112200.12199999999,0.026348281938326057,85.19982685416733,111937.9865,114789.9696823578,109086.0033176422,5703.966364715598,1096.8293812117045,3.4152534541061255,0
2025-07-10 22:00:00,116490.53,116495.0,115800.0,116008.37,493.80946817,114544.818,113252.8,112518.68066666667,-0.004139048899511444,79.39961901250373,112177.7095,115511.27915089672,108844.13984910327,6667.139301793446,1255.841895651829,2.00388888146385,1
2025-07-10 23:00:00,116008.37,116099.98,115645.88,116010.01,347.58158169,115062.81999999999,113776.291,112837.12533333334,1.413691098317571e-05,79.40475482504259,112424.48449999999,116107.28107488432,108741.68792511566,7365.593149768654,1366.2435876416566,2.2835566919414516,0
2025-07-11 00:00:00,116010.01,116092.59,115222.22,115590.64,223.16528999,115519.91,114210.598,113140.41066666666,-0.0036149466757221527,74.3034520928847,112646.5165,116525.41373475266,108767.61926524734,7757.794469505316,1403.716895181933,2.0170744164499412,1
2025-07-11 01:00:00,115590.64,116078.85,115514.57,115967.57,200.34896736,116013.424,114666.51400000001,113465.68066666667,0.003260904170095502,75.80783161430054,112890.5875,116955.86629643153,108825.30870356846,8130.5575928630715,1447.1480404607137,2.1740704845815038,1
2025-07-11 02:00:00,115967.57,116800.0,115702.86,116672.58,362.89016109,116049.83399999999,115069.425,113842.52,0.006079372017538942,78.35973621795938,113162.55,117468.59577969636,108856.50422030364,8612.09155939272,1520.9236894345668,0.1562787979417751,1
2025-07-11 03:00:00,116672.58,116942.0,116390.24,116881.7,368.58687033,116224.5,115384.65899999999,114243.36666666667,0.0017923662954910657,79.06515082996282,113445.1355,117944.25427053495,108946.01672946506,8998.237541069888,1578.0745974404563,0.7528163700601964,1
2025-07-11 04:00:00,116881.7,116928.85,116504.72,116918.16,169.16037216,116406.13,115734.475,114652.90400000001,0.00031193933695350395,79.19250334092155,113729.37649999998,118350.293064472,109108.45993552796,9241.83312894404,1607.775683799031,0.7828203790345409,1
2025-07-11 05:00:00,116918.16,118404.23,116918.15,117860.38,450.92028691,116860.07800000001,116189.99399999999,115093.758,0.008058799420038731,82.20517460209904,114070.32749999998,118851.104738144,109289.55026185597,9561.55447628803,1687.8863846919558,1.9636018971778382,0
2025-07-11 06:00:00,117860.38,118399.99,117602.22,117632.88,354.33837722,117193.13999999998,116603.282,115508.72266666665,-0.0019302500127693634,79.22257714704233,114397.54550000001,119212.90274451468,109582.18825548534,9630.714489029342,1713.267858215564,1.4360135337836237,0
2025-07-11 07:00:00,117632.88,118101.24,117468.68,117526.87,925.1028966,117363.99799999999,116706.916,115834.28266666667,-0.0009011936118541453,77.8059408585726,114722.8895,119460.10689559206,109985.67210440795,9474.434791184118,1705.1725698569644,0.73221145876777,1
2025-07-11 08:00:00,117526.87,118133.0,117526.87,117964.76,266.67054967,117580.61000000002,116902.55500000001,116116.64266666668,0.0037258713688197442,79.44128178845614,115077.67750000002,119667.79542500325,110487.55957499679,9180.235850006458,1714.3293374408677,0.9266292328054757,1
2025-07-11 09:00:00,117964.76,118865.17,117883.73,118470.34,301.05714814,117891.046,117148.58800000002,116453.332,0.004285856216720951,81.16674788131861,115462.43950000001,119830.1176609844,111094.76133901562,8735.356321968779,1742.2980945229501,1.3275781965778395,0
2025-07-11 10:00:00,118470.34,118470.35,117946.68,117983.77,307.42854246,117915.724,117387.901,116765.23733333334,-0.004107103938420287,74.67136698450422,115799.24949999999,119841.68009695277,111756.81890304721,8084.861193905555,1705.540988595545,0.10469166992334439,0
2025-07-11 11:00:00,117983.77,118110.59,117583.16,117821.9,194.47075036,117953.528,117573.33399999999,117053.36400000002,-0.001371968364801468,72.5901847890427,116119.924,119710.50129306263,112529.34670693737,7181.1545861252525,1644.393615135661,0.16068636592081187,1
2025-07-11 12:00:00,117821.9,118259.24,117741.94,117878.1,244.52586594,118023.774,117693.88600000001,117145.86866666666,0.0004769911196476073,72.87287733901762,116381.6555,119670.92926052221,113092.38173947777,6578.547521044442,1582.2297913122602,0.2988508074791837,1
2025-07-11 13:00:00,117878.1,118183.89,117275.44,117989.17,255.78753869,118028.656,117804.633,117277.922,0.0009422445729951878,73.45555326251231,116594.646,119716.78442565908,113472.50757434091,6244.276851318165,1524.355116905761,0.02069262040630057,0
2025-07-11 14:00:00,117989.17,118166.47,117388.0,117858.15,148.96017788,117906.218,117898.63199999998,117401.13133333334,-0.0011104408989401904,71.50444272302636,116816.5535,119619.12189725491,114013.98510274508,5605.136794509832,1451.1884048561478,-0.5167453727236727,0
